"","Variable","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"371","f__Corynebacteriaceae","T1d",6.88531899874705,1.72553343533401,0.118049275217206,14.6170608176891,2.18637170738479e-48,8.74548682953917e-47
"372","f__Microbacteriaceae","T1d",3.06499451547541,0.0220231142455481,0.117482713276873,0.187458338603791,0.85130128559201,0.974666947390658
"373","f__Micrococcaceae","T1d",8.10843523627873,-0.00486718338659214,0.0729449563242347,-0.0667240564921019,0.946801382674624,0.983689748233376
"374","f__Mycobacteriaceae","T1d",5.13477016092322,0.0394100861099971,0.0906408114018049,0.434794056898881,0.663711919135471,0.974666947390658
"375","f__Bifidobacteriaceae","T1d",75.9218673455144,0.813909895795679,0.229211879144506,3.55090625683738,0.000383907130577938,0.001806621790955
"376","f__Coriobacteriaceae","T1d",130.123429075146,0.0829300426895936,0.221162808235208,0.374972823646719,0.707680678088339,0.974666947390658
"377","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__","T1d",296.437311964641,1.02688003354715,0.317019668343567,3.23916821600569,0.00119878848772052,0.00504753047461272
"378","f__[Odoribacteraceae]","T1d",177.619649274109,-0.494411424104572,0.272530270073878,-1.81415232873231,0.0696542771045957,0.168858853586899
"379","f__Bacteroidaceae","T1d",2019.23538156489,0.717214202766686,0.195112181635418,3.67590683859429,0.000237006007422486,0.00122186249863886
"380","f__Porphyromonadaceae","T1d",751.869130280945,0.467131924606327,0.235162317402789,1.98642337669354,0.0469863330788247,0.125296888210199
"381","f__Prevotellaceae","T1d",956.847718195031,-5.86182545463703,0.376794742391857,-15.5570786827511,1.42454054024469e-54,1.13963243219575e-52
"382","f__Rikenellaceae","T1d",874.300631983125,0.489165911085904,0.198664543312441,2.4622708357001,0.0138060368909062,0.0424801135104805
"383","f__S24-7","T1d",5511.7016348627,-0.206030580709132,0.202284431561793,-1.01851921632533,0.308431273365558,0.601817118762065
"384","f__[Weeksellaceae]","T1d",5.07704022659936,-0.0151468804853849,0.092255063415619,-0.164184814627969,0.869585655055958,0.974666947390658
"385","f__Sphingobacteriaceae","T1d",3.05299739020836,-0.0188478064470803,0.118857706668937,-0.158574542411275,0.874004087186476,0.974666947390658
"386","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f__","T1d",23.6428832821949,-0.0121154385603601,0.129214581014841,-0.093762162638353,0.925298089066134,0.974666947390658
"387","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f__","T1d",5.13005622148551,-0.032509912314361,0.092177350498444,-0.35268872601095,0.724321812265178,0.974666947390658
"388","f__Deferribacteraceae","T1d",493.230404318667,-0.498449308060867,0.306154176355214,-1.62809899899109,0.103503895778977,0.243538578303474
"389","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__","T1d",2.0313218883126,0.0552944999218089,0.142846700939437,0.387089793171018,0.698689733633391,0.974666947390658
"390","f__Bacillaceae","T1d",31.7704844567623,-0.108463649150196,0.0552828218922452,-1.9619774359856,0.0497651113128367,0.128426093710546
"391","f__Paenibacillaceae","T1d",4.08912570313408,0.00218862473414383,0.102364774179132,0.0213806434068216,0.982942014360499,0.992805872827971
"392","f__Planococcaceae","T1d",19.8539072762356,0.270414570980568,0.0488318449329242,5.53766853068958,3.06524686585788e-08,2.22927044789664e-07
"393","f__Staphylococcaceae","T1d",26.6887740512507,0.237644935866161,0.0533592781077779,4.45367599213305,8.44124552021527e-06,5.19461262782478e-05
"394","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__","T1d",4.11567428607975,-0.0157393251430663,0.102389359711993,-0.15372032003461,0.877830262144487,0.974666947390658
"395","f__Aerococcaceae","T1d",7.04893490356523,0.888799216009232,0.0953840997560889,9.31810666853303,1.18434767658222e-20,1.89495628253156e-19
"396","f__Enterococcaceae","T1d",15.8603890190594,0.740674911999639,0.0760443623570935,9.74003711835382,2.03480019978366e-22,4.06960039956732e-21
"397","f__Lactobacillaceae","T1d",1034.25057714985,-1.11121423609265,0.244285347282209,-4.54883704018861,5.39431940570777e-06,3.59621293713852e-05
"398","f__Leuconostocaceae","T1d",7.15456371667809,1.17980582069246,0.0980798459967889,12.0290341884416,2.50068896497202e-33,6.66850390659206e-32
"399","f__Streptococcaceae","T1d",23.6480315226406,-0.0286144286534016,0.0628884788435907,-0.455002715593873,0.649107285172646,0.974666947390658
"400","f__Turicibacteraceae","T1d",15.8949743378296,-2.11332726010934,0.332424610022409,-6.35731289559722,2.05313514646079e-10,1.82500901907626e-09
"401","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__","T1d",6075.02924799367,0.525310786266332,0.143211122167301,3.6680865167208,0.000244372499727773,0.00122186249863886
"402","f__[Mogibacteriaceae]","T1d",27.6212362082808,0.236659251707745,0.105635624893843,2.24033560596221,0.0250691433424188,0.0742789432367965
"403","f__[Tissierellaceae]","T1d",2.08651085651672,-0.0604721612243082,0.146626109372812,-0.412424236604078,0.680028501703423,0.974666947390658
"404","f__Christensenellaceae","T1d",10.3247229164864,-0.0750846983391769,0.141128353910528,-0.532031276909663,0.594704333311961,0.974666947390658
"405","f__Clostridiaceae","T1d",108.743756898878,0.516358388997546,0.158416459710889,3.25949961222403,0.00111608933113735,0.00496039702727711
"406","f__Dehalobacteriaceae","T1d",69.9450712004142,0.0187031225206267,0.171276255809578,0.109198571817337,0.913044993061298,0.974666947390658
"407","f__Eubacteriaceae","T1d",3.17095580338988,-0.0256073432902526,0.116893754562622,-0.219065110758628,0.826599328248081,0.974666947390658
"408","f__Lachnospiraceae","T1d",2700.7772394951,0.351942557445568,0.127888318677042,2.75195233690056,0.00592411424525677,0.0215422336191155
"409","f__Peptococcaceae","T1d",20.7089323191261,0.377622015978344,0.271634341843097,1.39018510478498,0.164472675370899,0.346258263938734
"410","f__Peptostreptococcaceae","T1d",172.256137140824,1.11824642882384,0.260533385498521,4.29214254704486,1.76957280683908e-05,0.000101118446105091
"411","f__Ruminococcaceae","T1d",2553.47962075832,0.299265044469452,0.138766627576218,2.15660674109183,0.0310363188521069,0.0886751967203054
"412","f__Veillonellaceae","T1d",7.07472151793664,-0.00729967395014309,0.0780734765922859,-0.0934974881195996,0.925508345145281,0.974666947390658
"413","f__Caldicellulosiruptoraceae","T1d",3.10355088708779,0.0010585022576617,0.117394528224866,0.00901662346335401,0.992805872827971,0.992805872827971
"414","f__Erysipelotrichaceae","T1d",2629.84421182948,0.827609627003698,0.27456821222229,3.01422229581939,0.00257638955605354,0.0103055582242142
"415","f__Caulobacteraceae","T1d",9.99804666110668,-0.235782567135908,0.126478820628984,-1.86420592762766,0.062292791274202,0.155731978185505
"416","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__","T1d",2.05542010747325,-0.00667115162782044,0.144226378271023,-0.0462547261311961,0.963107223971731,0.987802280996647
"417","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__","T1d",2.10363679354031,-0.0454052157284945,0.144048143477019,-0.315208614512538,0.752603265282887,0.974666947390658
"418","f__Bradyrhizobiaceae","T1d",4.07703799259435,-0.0142913507637385,0.102836617461834,-0.138971420068756,0.889472733346305,0.974666947390658
"419","f__Brucellaceae","T1d",3.04101350222875,-0.0122336223711103,0.118856607337363,-0.102927575043316,0.918020452205235,0.974666947390658
"420","f__Methylobacteriaceae","T1d",4.10111641773743,-0.0169844024140737,0.102657325714426,-0.165447544009877,0.868591734550046,0.974666947390658
"421","f__Rhizobiaceae","T1d",3.0674617940953,-0.026745825273049,0.118905996751278,-0.224932518155452,0.822031771593548,0.974666947390658
"422","f__Acetobacteraceae","T1d",2.07701734740783,-0.0527630579534428,0.145379516957514,-0.362933231982482,0.716654761352366,0.974666947390658
"423","f__mitochondria","T1d",2.20701096966547,-0.153584105633689,0.145102120651775,-1.05845527924619,0.289847928832592,0.579695857665185
"424","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__","T1d",2.03372086976979,0.0252662198303714,0.143806539720151,0.175695902839605,0.860532854295275,0.974666947390658
"425","f__Sphingomonadaceae","T1d",26.7393113367838,-0.262926994282298,0.0983583519722408,-2.6731537181154,0.00751418095855647,0.026136281594979
"426","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__","T1d",2.03128969534736,-0.0155438944886281,0.145350742817565,-0.106940592028056,0.914836110038951,0.974666947390658
"427","f__Alcaligenaceae","T1d",182.850538655683,-0.761747274162714,0.290451970826167,-2.62262732112296,0.00872546588820408,0.0279214908422531
"428","f__Burkholderiaceae","T1d",3.09636921431003,-0.0424131178374922,0.11880468865082,-0.356998686829178,0.721092788808899,0.974666947390658
"429","f__Comamonadaceae","T1d",24.0169216062543,-0.0362080222265358,0.077944230658961,-0.464537553587016,0.642262660534335,0.974666947390658
"430","f__Oxalobacteraceae","T1d",8.34680030173299,-0.0533111835135331,0.0729054654948983,-0.73123713224578,0.464634323109462,0.844789678380841
"431","f__Rhodocyclaceae","T1d",9.06230637305572,-0.0998466490226825,0.078233712097311,-1.27626117112388,0.201863211183483,0.414078381914836
"432","f__Desulfovibrionaceae","T1d",2667.45578738381,0.38324195321549,0.271646927484933,1.41080908502728,0.158300914946988,0.342272248534029
"433","f__Helicobacteraceae","T1d",1463.17781530282,-1.68015285830093,0.263326960431464,-6.38048172336012,1.76531794776612e-10,1.76531794776612e-09
"434","f__Enterobacteriaceae","T1d",1019.62553004708,-2.79224609789303,0.316090177171661,-8.83370094850063,1.0126816241322e-18,1.35024216550961e-17
"435","f__Legionellaceae","T1d",3.07235227449713,-0.0293697715921763,0.119062043104441,-0.246676193574245,0.805158832084026,0.974666947390658
"436","f__Endozoicimonaceae","T1d",4.04830141246968,-0.00957957254511616,0.103048052795108,-0.092962188855362,0.925933600021125,0.974666947390658
"437","f__Pasteurellaceae","T1d",4.23637492592514,-0.0149067219740466,0.101078281661544,-0.147477002269995,0.882755530767228,0.974666947390658
"438","f__Moraxellaceae","T1d",13.3514099744952,-0.027564254399724,0.0574380251281999,-0.479895580292002,0.631301644098702,0.974666947390658
"439","f__Pseudomonadaceae","T1d",32.2712262623688,0.104335953142654,0.0738859539603822,1.41212162190663,0.157914153305743,0.342272248534029
"440","f__Xanthomonadaceae","T1d",10.7512593123121,0.0931948276206038,0.0632574529015058,1.47326241171474,0.140680291931048,0.321554952985252
"441","f__Brachyspiraceae","T1d",2.15168365097877,0.104929332859243,0.137418500655674,0.763575008885898,0.445120546821947,0.828131249901298
"442","f__Anaeroplasmataceae","T1d",13.405651643957,-1.60541509708844,0.281207613493426,-5.70900295743938,1.13639916823881e-08,9.0911933459105e-08
"443","f__Mycoplasmataceae","T1d",4.09746506631299,-0.481543807398941,0.182753496413181,-2.6349362220148,0.00841530936391392,0.0279214908422531
"444","k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f__","T1d",59.3228278487525,-0.380367711110398,0.181376167084556,-2.09712068142379,0.0359828936440465,0.0992631548801282
"445","f__F16","T1d",6.56739185005594,-0.0248550981192436,0.151611842709177,-0.163939027948634,0.869779142861583,0.974666947390658
"446","f__Verrucomicrobiaceae","T1d",109.440312747082,-2.91990145937159,0.341217395837216,-8.55730538651841,1.15536187598581e-17,1.32041357255521e-16
"447","f__Methanobacteriaceae","mon_B_cells",1.01445097405393,-0.0121122776473801,0.518882608632935,-0.023343001761596,0.981376670602434,0.997547892625313
"448","f__Deinococcaceae","mon_B_cells",2.19251864456246,-0.0371654121953366,0.360240152688204,-0.103168433385337,0.917829292703417,0.997547892625313
"449","f__Thermaceae","mon_B_cells",5.59293393541444,0.201220559107377,0.330195248219534,0.609398712405437,0.542260191154863,0.997547892625313
"450","k__Bacteria_p__Acidobacteria_c__DA052_o__Ellin6513_f__","mon_B_cells",1.01445097405393,-0.0121122776473801,0.518882608632935,-0.0233430017615959,0.981376670602434,0.997547892625313
"451","f__Actinomycetaceae","mon_B_cells",2.03130565418962,-0.0138576808496766,0.367861760309225,-0.0376708925603679,0.969950083889147,0.997547892625313
"452","f__Brevibacteriaceae","mon_B_cells",2.101005636894,-0.0635770944887046,0.369534056686422,-0.172046644519844,0.863400858664647,0.997547892625313
"453","f__Cellulomonadaceae","mon_B_cells",1.03128271199234,-0.0363589003999302,0.519337805049368,-0.0700101168188093,0.944185607340602,0.997547892625313
"454","f__Corynebacteriaceae","mon_B_cells",6.88531899874705,-0.224430467826931,0.395235234296473,-0.567840233744397,0.57014345748842,0.997547892625313
"455","f__Dermabacteraceae","mon_B_cells",1.01445797879732,-0.0121124309849111,0.518882647555101,-0.0233432955254586,0.981376436276635,0.997547892625313
"456","f__Dietziaceae","mon_B_cells",1.0120439223219,-0.00861489242424583,0.518869838950602,-0.0166031859582919,0.98675318288224,0.997547892625313
"457","f__Geodermatophilaceae","mon_B_cells",1.00964144753247,-0.00510910639013456,0.51886870159292,-0.00984662665998096,0.992143655565579,0.997547892625313
"458","f__Glycomycetaceae","mon_B_cells",1.00964521660467,-0.00510918791424705,0.518868721992052,-0.00984678339182161,0.992143530517726,0.997547892625313
"459","f__Microbacteriaceae","mon_B_cells",3.06499451547541,-0.0225533730068046,0.301031395269446,-0.0749203350920181,0.940278096962718,0.997547892625313
"460","f__Micrococcaceae","mon_B_cells",8.10843523627873,-0.010801873915004,0.185058243922854,-0.0583701308627303,0.953453806312362,0.997547892625313
"461","f__Mycobacteriaceae","mon_B_cells",5.13477016092322,-0.0301621357568127,0.233905682373687,-0.128949991512501,0.89739721933781,0.997547892625313
"462","f__Nocardiaceae","mon_B_cells",2.01446636380009,-0.00159467929776981,0.367834662962184,-0.00433531545104479,0.99654092957092,0.997547892625313
"463","f__Propionibacteriaceae","mon_B_cells",1.00963813490928,-0.00510903453177622,0.518868683618151,-0.00984648851063845,0.992143765787463,0.997547892625313
"464","f__Sporichthyaceae","mon_B_cells",1.05045061144793,-0.0635759872489154,0.521206244771766,-0.121978560093337,0.90291599802913,0.997547892625313
"465","f__Bifidobacteriaceae","mon_B_cells",75.9218673455144,-1.02312514531018,0.588242294885412,-1.73929204718182,0.081983405495368,0.997547892625313
"466","f__Coriobacteriaceae","mon_B_cells",130.123429075146,0.245934248604767,0.557881153811109,0.440836272967265,0.659331531587136,0.997547892625313
"467","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__","mon_B_cells",296.437311964641,-0.649893277200367,0.807822091209371,-0.804500501128197,0.421107980045326,0.997547892625313
"468","f__[Barnesiellaceae]","mon_B_cells",1.01206237127567,-0.00861529046633213,0.51885826754707,-0.0166043233869268,0.986752275470582,0.997547892625313
"469","f__[Odoribacteraceae]","mon_B_cells",177.619649274109,1.01605889727728,0.686920690124719,1.47915023070976,0.139100167751136,0.997547892625313
"470","f__[Paraprevotellaceae]","mon_B_cells",1.01204099041054,-0.00861482851271536,0.518869822877819,-0.0166030632981019,0.986753280737424,0.997547892625313
"471","f__Bacteroidaceae","mon_B_cells",2019.23538156489,0.540628438402965,0.498774438289856,1.08391368301995,0.278403072187653,0.997547892625313
"472","f__Porphyromonadaceae","mon_B_cells",751.869130280945,-0.872697468040704,0.595079229481658,-1.4665231532293,0.142505818268487,0.997547892625313
"473","f__Prevotellaceae","mon_B_cells",956.847718195031,0.627019525247466,1.01291432651377,0.619025231290319,0.535899737249612,0.997547892625313
"474","f__Rikenellaceae","mon_B_cells",874.300631983125,0.757856151893057,0.503246116540059,1.50593542003564,0.132083752777996,0.997547892625313
"475","f__S24-7","mon_B_cells",5511.7016348627,0.915406796292977,0.508834764025945,1.79902565825141,0.0720146220622017,0.997547892625313
"476","f__Cytophagaceae","mon_B_cells",1.01207328955404,-0.00861552840919107,0.518869999010279,-0.0166044065481234,0.986752209126693,0.997547892625313
"477","f__[Weeksellaceae]","mon_B_cells",5.07704022659936,-0.0135084654279132,0.233597406362983,-0.0578279769379061,0.953885653088464,0.997547892625313
"478","f__Flavobacteriaceae","mon_B_cells",2.01932206332487,-0.00510968560439052,0.367833026859459,-0.0138913181560035,0.988916688170687,0.997547892625313
"479","f__Sphingobacteriaceae","mon_B_cells",3.05299739020836,-0.0167623548839646,0.300920090046972,-0.0557036749568567,0.955577871858174,0.997547892625313
"480","f__Chlamydiaceae","mon_B_cells",1.02648111379752,-0.0294730285006725,0.518865561546484,-0.0568028227058042,0.954702265376666,0.997547892625313
"481","f__Caldilineaceae","mon_B_cells",1.01445150542142,-0.0121122892894609,0.518882611587792,-0.0233430240654954,0.981376652811345,0.997547892625313
"482","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__MLE1-12_f__","mon_B_cells",1.02646738544257,-0.0294726660287248,0.519133295207258,-0.0567728294463528,0.954726157979118,0.997547892625313
"483","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f__","mon_B_cells",24.1797549855028,-0.146757742705995,0.33879270317674,-0.433178581858166,0.664885037594513,0.997547892625313
"484","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__CAB-I_f__","mon_B_cells",2.01446636380009,-0.00159467929776981,0.367834662962184,-0.00433531545104479,0.99654092957092,0.997547892625313
"485","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Stramenopiles_f__","mon_B_cells",1.01204504333597,-0.00861491684063741,0.518869845091572,-0.01660323281866,0.986753145498229,0.997547892625313
"486","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f__","mon_B_cells",5.13005622148551,0.00753136870917215,0.230832186122282,0.0326270302061882,0.97397201431421,0.997547892625313
"487","f__Synechococcaceae","mon_B_cells",1.00965388559762,-0.00510937447651229,0.518868768700182,-0.00984714206120321,0.992143244354837,0.997547892625313
"488","f__Deferribacteraceae","mon_B_cells",493.230404318667,-0.564135807781142,0.773703178303741,-0.729137250047166,0.465917710706041,0.997547892625313
"489","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__","mon_B_cells",2.0313218883126,-0.0138579197865541,0.367849443521294,-0.0376728034543075,0.969948560297875,0.997547892625313
"490","f__Bacillaceae","mon_B_cells",31.7704844567623,-0.0571362685910667,0.139841481411388,-0.408578828073069,0.682848770584413,0.997547892625313
"491","f__Paenibacillaceae","mon_B_cells",4.08912570313408,-0.0234205853344567,0.261158691417078,-0.0896795171065292,0.928541893326356,0.997547892625313
"492","f__Planococcaceae","mon_B_cells",19.8539072762356,-0.0557277681100021,0.134249804292371,-0.415105023085453,0.678065022448953,0.997547892625313
"493","f__Staphylococcaceae","mon_B_cells",26.6887740512507,-0.050889476832001,0.142973573553528,-0.355936244490304,0.721888311768565,0.997547892625313
"494","k__Bacteria_p__Firmicutes_c__Bacilli_o__Gemellales_f__","mon_B_cells",1.00964573375971,-0.00510919908067363,0.518868724786635,-0.00984680485950391,0.992143513389824,0.997547892625313
"495","f__Gemellaceae","mon_B_cells",1.0288983145377,-0.032920498931453,0.518820596480259,-0.0634525675248622,0.949406128717353,0.997547892625313
"496","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__","mon_B_cells",4.11567428607975,-0.0329209768374826,0.260822269126119,-0.12621996176854,0.899557810527321,0.997547892625313
"497","f__Aerococcaceae","mon_B_cells",7.83272869792297,-0.130453088779204,0.353027843283699,-0.369526345474031,0.711735439707576,0.997547892625313
"498","f__Carnobacteriaceae","mon_B_cells",2.02409187458289,-0.00861491465392913,0.367824833300649,-0.0234212425969825,0.981314260510739,0.997547892625313
"499","f__Enterococcaceae","mon_B_cells",15.8603890190594,0.1430353343859,0.218553831327902,0.654462717568656,0.512813739246762,0.997547892625313
"500","f__Lactobacillaceae","mon_B_cells",1034.25057714985,-0.584918859613365,0.625047360331981,-0.935799263759305,0.349376550644246,0.997547892625313
"501","f__Leuconostocaceae","mon_B_cells",7.15456371667809,-0.249636248718807,0.31551232721583,-0.791209176901798,0.428821937224593,0.997547892625313
"502","f__Streptococcaceae","mon_B_cells",23.6480315226406,-0.0973131842129745,0.160855510286985,-0.604972649300955,0.545197169871989,0.997547892625313
"503","f__Turicibacteraceae","mon_B_cells",16.0972686509533,-2.85394493398186,0.887034074610236,-3.21740169365634,0.00129357348617793,0.0386345884070195
"504","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__","mon_B_cells",6075.02924799367,-0.127219038427838,0.366812454477677,-0.346823115940791,0.728724209781126,0.997547892625313
"505","f__[Mogibacteriaceae]","mon_B_cells",27.6212362082808,0.265237717534831,0.266942111387861,0.993615118108686,0.320410281142219,0.997547892625313
"506","f__[Tissierellaceae]","mon_B_cells",2.08651085651672,-0.0534258638808276,0.372301397406433,-0.143501647463611,0.885894010228345,0.997547892625313
"507","f__Christensenellaceae","mon_B_cells",10.3247229164864,0.458014319963904,0.344400194009475,1.32988984306816,0.183554568402539,0.997547892625313
"508","f__Clostridiaceae","mon_B_cells",108.743756898878,0.203924933645842,0.404716608601285,0.503870929217889,0.614352080317909,0.997547892625313
"509","f__Dehalobacteriaceae","mon_B_cells",69.9450712004142,-0.609715620447095,0.43374055352554,-1.4057150420711,0.159808758470298,0.997547892625313
"510","f__Eubacteriaceae","mon_B_cells",3.17095580338988,0.3514448063286,0.262436552436217,1.33916103936785,0.180518252854472,0.997547892625313
"511","f__Lachnospiraceae","mon_B_cells",2700.7772394951,-0.242485986449801,0.325553840022378,-0.744841426023827,0.456367588284549,0.997547892625313
"512","f__Peptococcaceae","mon_B_cells",20.7089323191261,-1.42719847133957,0.701310232902043,-2.03504583903444,0.0418462608701469,0.675518211189514
"513","f__Peptostreptococcaceae","mon_B_cells",172.256137140824,-0.697563391970732,0.670190001595425,-1.04084422374273,0.297947851548316,0.997547892625313
"514","f__Ruminococcaceae","mon_B_cells",2553.47962075832,-0.365807861791383,0.351843919144566,-1.03968788967781,0.298484928782007,0.997547892625313
"515","f__Veillonellaceae","mon_B_cells",7.07472151793664,-0.0066127647280869,0.197651673943863,-0.0334566593651266,0.973310427282943,0.997547892625313
"516","k__Bacteria_p__Firmicutes_c__Clostridia_o__SHA-98_f__","mon_B_cells",1.02648420241569,-0.0294730743883645,0.519045648455584,-0.0567832029341955,0.954717894463792,0.997547892625313
"517","f__Caldicellulosiruptoraceae","mon_B_cells",3.10355088708779,-0.0409319004993732,0.301085754778548,-0.135947648966252,0.891862666684554,0.997547892625313
"518","f__Erysipelotrichaceae","mon_B_cells",2629.84421182948,0.582176620254838,0.698095977578204,0.83394925476364,0.404309579924497,0.997547892625313
"519","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o___f__","mon_B_cells",1.16127207034202,0.813687086047505,0.374751301050846,2.17127221110596,0.0299106016195922,0.56331633050232
"520","f__Caulobacteraceae","mon_B_cells",9.99804666110668,-0.365012119858093,0.325928195243328,-1.11991575195139,0.262749665098925,0.997547892625313
"521","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Ellin329_f__","mon_B_cells",1.02644504662448,-0.0294721370842133,0.519133147515041,-0.0567718266985819,0.954726956767758,0.997547892625313
"522","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Kiloniellales_f__","mon_B_cells",1.00723318190005,-0.00159465371848313,0.518879226929366,-0.00307326567671635,0.997547892625313,0.997547892625313
"523","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__","mon_B_cells",2.05542010747325,-0.0311982304951434,0.367916600049068,-0.0847970178322549,0.932422764427757,0.997547892625313
"524","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__","mon_B_cells",2.10363679354031,-0.0652661664872111,0.368100203142921,-0.177305434579917,0.859268482250148,0.997547892625313
"525","f__Bradyrhizobiaceae","mon_B_cells",4.07703799259435,-0.0190813034245369,0.260880458992854,-0.0731419420917977,0.941693166056202,0.997547892625313
"526","f__Brucellaceae","mon_B_cells",3.04101350222875,-0.0109481023005445,0.300809434032396,-0.0363954752142696,0.970967022046821,0.997547892625313
"527","f__Hyphomicrobiaceae","mon_B_cells",2.02649690300239,-0.0103646269510642,0.367875475429317,-0.0281742808187158,0.97752315001252,0.997547892625313
"528","f__Methylobacteriaceae","mon_B_cells",4.10111641773743,0.0614469232313983,0.253588502435634,0.242309578869787,0.808540292041761,0.997547892625313
"529","f__Rhizobiaceae","mon_B_cells",3.0674617940953,-0.023709600916965,0.301198821365781,-0.078717442549922,0.937257371382447,0.997547892625313
"530","f__Acetobacteraceae","mon_B_cells",2.07701734740783,-0.0466266292422297,0.368676452609241,-0.126470320825315,0.899359640930831,0.997547892625313
"531","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales_f__","mon_B_cells",1.00723318190005,-0.00159465371848313,0.518879226929366,-0.00307326567671635,0.997547892625313,0.997547892625313
"532","f__mitochondria","mon_B_cells",2.20701096966547,-0.046827461803075,0.359144195512552,-0.130386241482325,0.89626085137156,0.997547892625313
"533","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__","mon_B_cells",2.03372086976979,0.0736034528707839,0.357272344102515,0.206014974530647,0.836779214217401,0.997547892625313
"534","f__Sphingomonadaceae","mon_B_cells",27.2121688340789,-0.371413397860475,0.263888791624208,-1.4074618159205,0.159290492214057,0.997547892625313
"535","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__","mon_B_cells",2.03128969534736,-0.0138574469249652,0.367849270701481,-0.0376715356769347,0.969949571120337,0.997547892625313
"536","f__Alcaligenaceae","mon_B_cells",182.850538655683,-0.956999374710286,0.735965766403853,-1.30033137191485,0.193487420155591,0.997547892625313
"537","f__Burkholderiaceae","mon_B_cells",3.09636921431003,-0.0375042884243943,0.301126801183783,-0.124546497611499,0.900882587176852,0.997547892625313
"538","f__Comamonadaceae","mon_B_cells",24.0169216062543,-0.23257275899365,0.200880582876216,-1.15776624929928,0.246959440093868,0.997547892625313
"539","f__Oxalobacteraceae","mon_B_cells",8.34680030173299,-0.0306393911268398,0.184039579232975,-0.16648261887218,0.867777160422625,0.997547892625313
"540","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Ellin6067_f__","mon_B_cells",1.04325542825836,-0.0534298916272404,0.520244806613727,-0.102701441605954,0.918199929460723,0.997547892625313
"541","f__Neisseriaceae","mon_B_cells",2.01687462943252,-0.00335297091755398,0.367830700770799,-0.00911552763412012,0.992726961960206,0.997547892625313
"542","f__Rhodocyclaceae","mon_B_cells",9.06230637305572,-0.106973283647875,0.200087206390035,-0.534633301038492,0.592903451512574,0.997547892625313
"543","f__Desulfovibrionaceae","mon_B_cells",2667.45578738381,0.19194169039403,0.686378027658026,0.279644281517795,0.779750430170282,0.997547892625313
"544","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__GMD14H09_f__","mon_B_cells",1.02409354229259,-0.026017957521491,0.518982847221518,-0.0501325962135041,0.960016724365226,0.997547892625313
"545","f__Helicobacteraceae","mon_B_cells",1463.17781530282,-2.17697434071413,0.677771311213726,-3.21195999992342,0.00131832729403851,0.0386345884070195
"546","f__Succinivibrionaceae","mon_B_cells",1.01204099041054,-0.00861482851271536,0.518869822877819,-0.0166030632981019,0.986753280737424,0.997547892625313
"547","f__Enterobacteriaceae","mon_B_cells",963.233039841409,-2.60430297627827,0.813487744953797,-3.20140406838727,0.001367596049806,0.0386345884070195
"548","f__Legionellaceae","mon_B_cells",3.07235227449713,-0.0260189032317101,0.301724610636183,-0.0862339441812505,0.931280447645049,0.997547892625313
"549","f__Endozoicimonaceae","mon_B_cells",4.04830141246968,-0.00861597243258205,0.260808648498585,-0.0330356086049378,0.973646191569005,0.997547892625313
"550","f__Pasteurellaceae","mon_B_cells",4.23637492592514,-0.0753335138371262,0.261203844857563,-0.288408901018307,0.773033755047383,0.997547892625313
