"","OTU_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5331","337727","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",8.49743770547359,-1.27973058038435,0.388747345031772,-3.29193394305949,0.000995009798419755,0.00393954460885961
"5332","1902400","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",5.53889323563163,1.07515092513411,0.465208395693451,2.31111677064955,0.0208264058947352,0.0489061462562575
"5333","510233","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",1.36083512339273,0.195714423915773,0.859812184458533,0.227624622508722,0.819938076399247,0.889136672018929
"5334","261365","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","lean",0.647320893881665,-1.63593434309802,1.31098149285551,-1.24786989901338,0.212078705582142,0.334318515049626
"5335","450399","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.275257037210117,3.54464530850113,1.45296822876461,2.43958900017722,0.0147039801929141,0.0370867055976833
"5336","258980","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.13183062417021,-3.38393689879655,3.11710077414987,-1.08560394545456,0.277654253479921,0.411944546012694
"5337","263138","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","lean",78.9241148555281,-1.65743241797034,0.334687427086835,-4.95218010546993,7.33866335366984e-07,5.60146099601507e-06
"5338","173892","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",68.9181925041352,-0.687297154785118,0.279855709019879,-2.45589828126857,0.014053292939152,0.0358233935831168
"5339","797229","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","lean",5.55266853328998,-5.38449659750333,2.23200256112953,-2.41240610171094,0.0158476189074155,0.0395319724393771
"5340","540940","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Leuconostocaceae","g__Leuconostoc","s__","lean",0.157097152466892,-1.27850108178722,4.97611372927351,-0.256927624918628,0.797234644633453,0.875672246766745
"5341","826727","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.624905039355126,0.722190071677512,1.73427234109084,0.41642252751564,0.677100846813869,0.804721948831143
"5342","172859","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",4.72767724704739,0.346338016100788,0.3866766287901,0.895678689411537,0.37042439525659,0.511681568295614
"5343","197706","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",89.1947506719677,-3.10345302345783,0.344162280630989,-9.01741183771779,1.92585276662662e-19,5.2460229362909e-18
"5344","264468","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",3.14190192794995,-4.67914950191119,0.97920571516282,-4.77851531037393,1.76594318331531e-06,1.23980134828631e-05
"5345","4376828","k__Bacteria","p__Actinobacteria","c__Actinobacteria","o__Bifidobacteriales","f__Bifidobacteriaceae","g__Bifidobacterium","s__","lean",65.951620422942,-3.25796831308348,0.411129350383895,-7.92443621463982,2.29183756184369e-15,4.10721415688303e-14
"5346","268123","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.35012081609275,0.255253214120419,0.415478933210084,0.614358981208206,0.538978135081013,0.688465853735497
"5347","4416113","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","lean",288.369401136716,-6.13242323327562,0.591082735188628,-10.3748982472287,3.22555823653892e-25,1.99691378098455e-23
"5348","4435561","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.20932956223357,3.38439919619334,1.95489915742852,1.73123978458571,0.0834090062414116,0.158663500699445
"5349","174285","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.26641113144464,1.10339265626861,0.890930309268938,1.23847246500572,0.215540925696021,0.338563371322931
"5350","913036","k__Bacteria","p__Tenericutes","c__Mollicutes","o__RF39","f__","g__","s__","lean",0.0870772664068762,-0.879330190715537,4.97614170149781,-0.176709234475952,0.859736786967921,0.924930097828048
"5351","195931","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__","g__","s__","lean",2.87500491862356,0.807834325633947,0.644652629058202,1.25313120465225,0.210157961413507,0.332831562145578
"5352","191274","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.342358409268777,-1.23197826694024,1.20560833655944,-1.02187271735036,0.306841146753455,0.440841394386294
"5353","259434","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",3.93235219612724,-4.37356540032393,1.01896882701452,-4.29214838017967,1.76952630776823e-05,0.000101264488705056
"5354","2883968","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",4.64940236349763,0.89256227531057,0.820186170033213,1.08824350851274,0.27648762202127,0.411109324446473
"5355","177414","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",136.104277352394,1.60191181141071,0.427272824922814,3.74915444645957,0.000177431793730815,0.000827609941990994
"5356","4467447","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","lean",605.054747176698,0.650623715648736,0.36722622616102,1.77172453735222,0.0764402944589096,0.148730972932907
"5357","4353913","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.0919568434570366,-0.313781593100746,3.94575568871745,-0.079523827082852,0.936615980353977,0.967015331643245
"5358","178735","k__Bacteria","p__Actinobacteria","c__Coriobacteriia","o__Coriobacteriales","f__Coriobacteriaceae","g__Adlercreutzia","s__","lean",1.12942183149054,-2.13648868926721,0.945316507779172,-2.2600776265787,0.0238164334542263,0.0546093979202967
"5359","263252","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",7.80099337472535,-2.8290001329143,0.581498716896441,-4.86501526265296,1.14447975211328e-06,8.47163816509937e-06
"5360","170950","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","lean",16.098888112051,-3.78409063743332,0.603695828591927,-6.26820736240535,3.65228213873609e-10,3.82646790227581e-09
"5361","4379247","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","s__","lean",1.94152424614393,-0.956601510619991,0.71373968988814,-1.34026666048222,0.180158666398233,0.294215951599992
"5362","4432841","k__Bacteria","p__Tenericutes","c__Mollicutes","o__RF39","f__","g__","s__","lean",19.9058832328249,0.0717791322909764,0.81744625498827,0.0878089927661438,0.930028490182955,0.964475737109966
"5363","263933","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",1.84728846424758,-3.48246678076374,1.27753415633371,-2.72592851118578,0.00641208845297237,0.0185814137722306
"5364","2233608","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",2.65682444427932,1.56822727144301,0.912846869754022,1.71795218169022,0.0858053376924357,0.160973650051098
"5365","4468506","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Blautia","s__producta","lean",1.41718670926082,0.137688290897252,1.65094952729863,0.0833994550533262,0.933533921808223,0.966165046734651
"5366","250270","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",5.23720805246847,4.60696377582477,1.00685064168884,4.57561785737882,4.74816568257566e-06,3.07952459984193e-05
"5367","4449236","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Sutterella","s__","lean",6.80547766172132,4.41929203661196,1.35446729385243,3.26275285986599,0.00110335693295172,0.00434327208867123
"5368","322991","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",0.882820900386988,-0.033807015815817,1.86437188442858,-0.0181331933280997,0.985532597854061,0.992822040145881
"5369","270030","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","lean",10.3232897017496,-1.08843624883456,0.617615069085515,-1.76232139291254,0.0780150113980326,0.15093245102858
"5370","264660","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.405894930055377,4.2168259787831,1.71781655882798,2.45475918666201,0.0140978993836642,0.0358233935831168
"5371","4356342","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","lean",4.11179974927832,-0.481433172910246,0.509831495779761,-0.944298610218106,0.345017075943409,0.48344985332811
"5372","4327628","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__Raoultella","s__ornithinolytica","lean",10.0762166419398,-6.32688876779536,2.44124045351273,-2.59166964019932,0.00955114394925459,0.0263333159086736
"5373","261177","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",97.5026415968573,0.852407467535856,0.59384909453974,1.43539406790964,0.151174835460813,0.25545921327249
"5374","4364237","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",12.6147545989988,-1.7305184042915,0.502006292508405,-3.44720460702696,0.000566419435787134,0.00238105948006814
"5375","329502","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",1.54713927761057,0.346586740605617,0.92367356875035,0.37522643532446,0.707492071547915,0.820787224402266
"5376","260156","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.879533793032461,1.38082904662392,0.579643478790135,2.38220405671787,0.0172093583283104,0.0418556179342121
"5377","176298","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",35.6831870655334,1.43333255891091,1.11671173007823,1.28352959882538,0.199306596613235,0.31860984106482
"5378","4295564","k__Bacteria","p__[Thermi]","c__Deinococci","o__Thermales","f__Thermaceae","g__Thermus","s__","lean",1.13644672574023,-1.45630405290846,1.20100838693422,-1.21256776284962,0.225295120293373,0.349490145494911
"5379","260001","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.98714402106622,-4.39271842868067,0.517498169349178,-8.48837481725797,2.09546790440701e-17,4.92073669965921e-16
"5380","321469","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.85052944734788,0.156535397004636,1.40390318570943,0.111500136617707,0.911219757270861,0.956273262778065
"5381","3013444","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__","g__","s__","lean",252.278485645767,-2.33524774494874,0.434571790474204,-5.37367541137569,7.71476820339057e-08,6.40702091037681e-07
"5382","827592","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","lean",4.25213903410179,-1.31090119200284,0.899298429461833,-1.45769318510578,0.144925131228326,0.247353419464887
"5383","182033","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",78.7025658973776,-1.62845249525369,0.4176790159315,-3.89881328278355,9.66652764330543e-05,0.000473590311157626
"5384","828708","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.0770988576196033,-0.857688215620302,4.45726475265986,-0.192424785875346,0.847409478849768,0.914557615050225
"5385","1106862","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",0.572390328416683,-1.97752946269856,2.94415188090153,-0.671680518768965,0.501787106087774,0.650889560468141
"5386","176836","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",6.26573876064348,2.05411304603538,0.503286626272644,4.08139803206814,4.47656165581046e-05,0.000236320812992784
"5387","313499","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",77.7806483439654,1.88003128391192,0.534943719154925,3.51444687841534,0.000440670799399036,0.00189934692652369
"5388","274533","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",9.46774440116123,-1.7989897501797,0.62509221238373,-2.877958986754,0.0040025717283306,0.0130418724736514
"5389","161423","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","lean",4.12921664142595,-0.492038139017908,0.78654898566222,-0.625565791816063,0.531599782185639,0.683055569185698
"5390","263612","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",20.9325232415565,2.90869391419288,0.965681211817704,3.01206431128327,0.00259477618864643,0.00920334679410532
"5391","4390755","k__Bacteria","p__Tenericutes","c__Mollicutes","o__Anaeroplasmatales","f__Anaeroplasmataceae","g__Anaeroplasma","s__","lean",11.3112044829025,1.82447359970331,0.952940051489982,1.91457332163826,0.0555469401260106,0.111915580549743
"5392","4390754","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","lean",2.07005220705333,-0.97276241561274,0.766656748275866,-1.26883695708723,0.204499220985072,0.325383106286996
"5393","4380294","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",8.31847996401612,3.63847746664538,0.96747843950083,3.76078403206861,0.000169381624716245,0.000795509561598366
"5394","231563","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",17.0025195351818,4.01094746032441,0.61175870280551,6.55642076186298,5.51145832262967e-11,6.05371470598517e-10
"5395","174184","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",32.8669270189702,-1.71651932808219,0.515827708952523,-3.32769895507917,0.000875664371243822,0.00354956807629192
"5396","4397998","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingobium","s__","lean",8.50520986278086,-2.04834922945176,1.01058895681887,-2.02688661461287,0.0426740097349361,0.088871561558078
"5397","179949","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",435.203797133935,-1.18698415064397,0.351510312064716,-3.37681174606745,0.000733312204427374,0.0030083470555123
"5398","675509","k__Bacteria","p__Proteobacteria","c__Epsilonproteobacteria","o__Campylobacterales","f__Helicobacteraceae","g__","s__","lean",419.881905128364,-4.74750516209027,0.49228580618446,-9.64379858701712,5.22190585695967e-22,1.87164099399449e-20
"5399","174500","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",557.296877211664,2.41178758710422,0.516617167061085,4.66842323654152,3.03520141126662e-06,2.00676908841997e-05
"5400","258421","k__Bacteria","p__Firmicutes","c__Erysipelotrichi","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Allobaculum","s__","lean",654.236320656296,-7.21255609469127,0.433183167144118,-16.650130110646,3.0194504405104e-62,2.05624574998758e-59
"5401","259912","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.609705117806559,-0.446578804713316,1.2369503122624,-0.361032129008089,0.718075429115187,0.824636369692146
"5402","115186","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacillales","f__Staphylococcaceae","g__Staphylococcus","s__sciuri","lean",0.217553801871891,-1.5309377913088,2.02525895539213,-0.75592199567012,0.449695965354,0.596197678505225
"5403","4312974","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacillales","f__Staphylococcaceae","g__Staphylococcus","s__succinus","lean",0.106088811000894,-0.792759641407158,2.36624120191708,-0.335029092032071,0.737603140860394,0.837179564876547
"5404","38278","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",116.606431107838,-0.00346927318573537,0.661198310842036,-0.00524694804697436,0.995813560371097,0.998626534647906
"5405","3694603","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",11.1846129524814,2.53545498703103,0.596952945571372,4.24732804459861,2.16335087667241e-05,0.000120757536640485
"5406","338640","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","lean",2.13639212609609,-0.367638846952306,0.334803886236303,-1.09807222098022,0.272172954286224,0.407362157953666
"5407","234121","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.70958082800143,3.32528198322417,1.54092004785233,2.15798476232352,0.0309290165273493,0.0682504916684195
"5408","165430","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",5.86702258041151,3.21364363521435,0.686605715583904,4.68047900312248,2.86205424002646e-06,1.92976132421586e-05
"5409","177574","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.0797830904531875,0.256157938391218,2.30046086789408,0.111350704533267,0.911338248961768,0.956273262778065
"5410","4482889","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Aerococcaceae","g__Aerococcus","s__","lean",0.385507972848589,-1.14908536377442,1.90930095653418,-0.601835640338374,0.547283548589002,0.695336001099086
"5411","234054","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.69454902417192,1.82032067273337,1.28809857157596,1.41318429575328,0.157601542804408,0.265004075678523
"5412","839282","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Leuconostocaceae","g__","s__","lean",0.363416602721949,-1.99554220218259,2.41823413533877,-0.8252063656785,0.409254440040325,0.552980701721153
"5413","276312","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",12.8241186853227,-0.0440459346052735,0.600266828941269,-0.073377259048214,0.941505913454489,0.969993233074898
"5414","262416","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.29041118452909,-0.108984519726714,0.867388964538322,-0.125646652404348,0.900011632281307,0.95226328832235
"5415","262148","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",26.9754847547621,1.278277967858,0.50873132679347,2.51267791176726,0.0119818672427372,0.0312630329207052
"5416","2797559","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","lean",2.76454238240479,-0.223961253796532,0.407808675034264,-0.549182171707638,0.582880438064312,0.725670161465808
"5417","336214","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__","s__","lean",1.31616654290724,0.393113294447785,0.61110688406119,0.643280749572481,0.520041945070645,0.672008661467001
"5418","3510057","k__Bacteria","p__Cyanobacteria","c__4C0d-2","o__YS2","f__","g__","s__","lean",0.386450780355055,3.87580714978843,2.50620136691253,1.54648672726692,0.121987063121449,0.214106159756976
"5419","187807","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",2.57042155179027,-0.697577901494915,0.568704118215646,-1.22660954818407,0.219969378753434,0.343576025071304
"5420","322839","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",7.55680408007531,-4.82316695208456,1.00875904322321,-4.78128744865916,1.74176098952868e-06,1.23556170194691e-05
"5421","177195","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",4.64733924733966,-4.34636953050138,0.902598848301757,-4.81539450075644,1.46909364183114e-06,1.05310817903895e-05
"5422","135704","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.0735443082433551,1.9606231398143,4.9706652968022,0.394438776852594,0.693257119694544,0.813979480193077
"5423","176118","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",87.6946273337762,-2.2746547001007,0.341605016802417,-6.65872744315214,2.76208602836653e-11,3.35889390235287e-10
"5424","260192","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.592412849637141,2.0543379618533,1.59034378815986,1.29175715159696,0.19644125841396,0.314768228188016
"5425","259006","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",13.5137081124034,1.73428996119482,0.841776601141308,2.06027342509095,0.0393724089730063,0.082247271504961
"5426","290338","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.106445291251146,1.65659418885184,3.30420665203664,0.501359134977454,0.616118394248872,0.753279401227077
"5427","167034","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",144.442997840936,-2.43493088245734,0.306954406585385,-7.93254903731123,2.14692900803872e-15,3.95150987695775e-14
"5428","4471135","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",6.14389553079302,-1.15906873109591,0.511114814872164,-2.26772673647859,0.0233458672180142,0.0537112688360393
"5429","188457","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.712638787891753,1.93224085105122,1.11797666327594,1.72833737458284,0.0839277560942726,0.158763338611666
"5430","264802","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.67178454473076,-3.13117088040736,0.838213805756394,-3.73552768864482,0.000187321965934943,0.000867797678923105
"5431","4296218","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",1.24400556207766,1.07133511773311,1.77275406262258,0.60433375408442,0.545621769362761,0.694520420441196
"5432","264734","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",507.840929286777,-1.28352198398339,0.331816066652966,-3.86817310243683,0.00010965381364339,0.000525874979515133
"5433","2901239","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","lean",13.6641637470547,-2.17426032676333,0.814028510843796,-2.67098792953771,0.00756283663187615,0.021282197298792
"5434","182806","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__","s__","lean",3.77928140727434,3.13979032045836,0.728087684334176,4.3123793850869,1.61506992270513e-05,9.44999994302034e-05
"5435","4464787","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",6.10888250733074,3.76020511949728,1.10426124170688,3.40517712428723,0.000661211518835688,0.00274564051418965
"5436","193418","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__","s__","lean",1930.38480277909,-3.9100061580894,0.510114761174862,-7.66495395876045,1.78895364309874e-14,2.76881234306873e-13
"5437","610842","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.1577918038029,-0.727088701337034,3.18597235852048,-0.228215633884119,0.819478608028174,0.889136672018929
"5438","192283","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",82.5351201346866,1.99033836612397,0.769244260834992,2.58739449542791,0.00967048054938617,0.026554827637629
"5439","214116","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.68555285657413,5.85801348424322,1.50229935525971,3.89936497258932,9.64453040436258e-05,0.000473590311157626
"5440","839200","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Dorea","s__","lean",5.17991108164435,1.23045336234719e-05,1.24384532203573,9.89233420384926e-06,0.999992107059269,0.999992107059269
"5441","186760","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",16.3124847574397,2.72400160029131,1.08601351050078,2.5082575621322,0.0121328193943822,0.0315360687311996
"5442","262556","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",20.7220713990198,-2.33232083604043,0.538602082537778,-4.33032272183396,1.48890971766878e-05,8.8169349368038e-05
"5443","296045","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","lean",634.63715961676,-1.63831670045315,0.386367739205804,-4.24030407875353,2.23217192890918e-05,0.000123586104356679
"5444","273208","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",109.567045154421,0.880628069463006,0.523196507165034,1.68316886180057,0.0923424068673136,0.16995994345038
"5445","34757","k__Bacteria","p__Proteobacteria","c__Epsilonproteobacteria","o__Campylobacterales","f__Helicobacteraceae","g__Helicobacter","s__apodemus","lean",68.1104840894244,0.0200272512945352,0.647037455126248,0.0309522287092755,0.97530763736712,0.990808896832603
"5446","195885","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.990285960727012,1.56399986095164,1.1395506278174,1.37247071150072,0.169916950459546,0.281541224484065
"5447","307170","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",3.93991326578955,-0.205692130843136,0.633647178524855,-0.324616186758681,0.745471574889054,0.843009089629499
"5448","132165","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.531927900225041,3.65048749033448,1.51983840212519,2.40189186247037,0.0163105292337131,0.0405382131684622
"5449","191251","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Porphyromonadaceae","g__Parabacteroides","s__","lean",8.8511220494418,0.387109303584527,0.517231465062661,0.748425665746437,0.454203446314281,0.598294554489047
"5450","258368","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",3.17199543356804,2.34826052813189,0.82166891335401,2.8579157492358,0.00426433598169503,0.0135070362955084
"5451","258165","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",5.4595102777846,-4.12254763362129,0.832756027598888,-4.95048669357334,7.4028118890067e-07,5.60146099601507e-06
"5452","214919","k__Bacteria","p__Firmicutes","c__Bacilli","o__Turicibacterales","f__Turicibacteraceae","g__Turicibacter","s__","lean",17.4347217783381,0.829073984222978,1.00938442403493,0.821365937973187,0.411437859369139,0.553733561720125
"5453","180535","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",75.0583409682266,-1.22284336882723,0.29658088577464,-4.12313614086517,3.73748647377493e-05,0.000200411676270923
